,id,uri,events,agent,predicate,patients,text
0,17277,"http://en.wikinews.org/wiki/Baby_survives_after_stroller_hit_by_train_in_Melbourne,_Australia","Baby_survives_after_stroller_hit_by_train_in_Melbourne,_Australia#ev18",the+baby,receive,minor+injuries,The baby received a bump to his head and was distressed when we arrived.
1,17277,"http://en.wikinews.org/wiki/Baby_survives_after_stroller_hit_by_train_in_Melbourne,_Australia","Baby_survives_after_stroller_hit_by_train_in_Melbourne,_Australia#ev18",the+baby,receive,minor+injuries,"A 6-month-old child is alive, having only received minor injuries, after the stroller it was riding in was run over by a commuter train in Melbourne, Australia."
2,17277,"http://en.wikinews.org/wiki/Baby_survives_after_stroller_hit_by_train_in_Melbourne,_Australia","Baby_survives_after_stroller_hit_by_train_in_Melbourne,_Australia#ev18",the+baby,receive,minor+injuries,"The baby only received a minor cut to the head, and had already been rescued before authorities arrived on scene."
3,17277,"http://en.wikinews.org/wiki/Baby_survives_after_stroller_hit_by_train_in_Melbourne,_Australia","Baby_survives_after_stroller_hit_by_train_in_Melbourne,_Australia#ev33",the+baby,cut,to+the+head,"The baby only received a minor cut to the head, and had already been rescued before authorities arrived on scene."
0,17278,http://en.wikinews.org/wiki/Baby_severely_burned_after_oxygen_hood_catches_fire,Baby_severely_burned_after_oxygen_hood_catches_fire#ev35,TheFoodandDrugAdministration,launch,an+investigation,The Food and Drug Administration is also launching an investigation.
1,17278,http://en.wikinews.org/wiki/Baby_severely_burned_after_oxygen_hood_catches_fire,Baby_severely_burned_after_oxygen_hood_catches_fire#ev11,his+oxygen+hood,catch,18+%25+of+his+body,"Maverick Thomas, a baby, just over a day old is in critical condition at the Hennepin County Medical Center's burn unit in Minnesota in the United States after his oxygen hood caught fire burning 18% of his body."
2,17278,http://en.wikinews.org/wiki/Baby_severely_burned_after_oxygen_hood_catches_fire,Baby_severely_burned_after_oxygen_hood_catches_fire#ev23,the+gas,ignite,the+incubator,"He was receiving oxygen through a 'open-toped bassinet' when the gas contributed to igniting something inside his incubator, causing it to burst into flames."
3,17278,http://en.wikinews.org/wiki/Baby_severely_burned_after_oxygen_hood_catches_fire,Baby_severely_burned_after_oxygen_hood_catches_fire#ev23,the+gas,ignite,the+incubator,"Hospital staff, who were present when the incubator ignited, were able to quickly put out the fire, but not before Thomas suffered severe burns ranging from second degree to third degree."
4,17278,http://en.wikinews.org/wiki/Baby_severely_burned_after_oxygen_hood_catches_fire,American_comedian_Harvey_Korman_dead_at_age_81#ev10,Clarence_Thomas,suffer,a+rupture,"Hospital staff, who were present when the incubator ignited, were able to quickly put out the fire, but not before Thomas suffered severe burns ranging from second degree to third degree."
5,17278,http://en.wikinews.org/wiki/Baby_severely_burned_after_oxygen_hood_catches_fire,Baby_severely_burned_after_oxygen_hood_catches_fire#ev41,police+and+fire+officials,investigate,the+incident,Police and fire officials are investigating the incident and are questioning hospital staff while searching for physical evidence as to what could has caused the fire.
0,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev82",my+son,have,six+fingers,"""My son has six fingers then I saw toes, and I thought, this is quite unique."
1,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev83",some+family+members,have,six+fingers+%2c+not+completely+developed,"Some family members have had six fingers, not completely developed."
2,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev104",Kris,note,the+toes,"""I would be tempted to leave those fingers in place."
3,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev61",a+12-fingered+person,imagine,imagine+what+sort+of+a+pianist,"But imagine what sort of a pianist a 12-fingered person would be imagine what sort of a flamenco guitarist, if nothing else think of their typing skills,"" Dr. Treece remarked."
4,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev61",a+12-fingered+person,imagine,imagine+what+sort+of+a+pianist,"But imagine what sort of a pianist a 12-fingered person would be imagine what sort of a flamenco guitarist, if nothing else think of their typing skills,"" Dr. Treece remarked."
5,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev70",the+obgyn+who+delivered+kamani,deliver,Kamani,"He has postaxial polydactyly, which is 10 times more likely to occur in black children, and also more likely to appear in boys."
6,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev36","Daly_City,_California",parent,L._Ron_Hubbard,"He is healthy and home with his parents in Daly City, California."
7,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev76",California,have,the+world+%27s+eighth+largest+economy,"A six-pound infant born in San Francisco, California has six perfectly formed and functional fingers and toes on his hands and feet, so that it isn't considered a disability or deformity, say doctors at Saint Luke's Hospital who were amazed by the oddity."
8,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev92",nurses+and+doctors+%2c,look,so+normal+they+could+n%27t+tell,"""Nurses and doctors, looked so normal they couldn't tell, they told me he was six pounds in good health, that was all they said,"" said Miryoki Gross, Hubbard’s mother."
9,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev94",David_Gross,say,all+they+said,"""Nurses and doctors, looked so normal they couldn't tell, they told me he was six pounds in good health, that was all they said,"" said Miryoki Gross, Hubbard’s mother."
10,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev94",David_Gross,say,all+they+said,"""Nurses and doctors, looked so normal they couldn't tell, they told me he was six pounds in good health, that was all they said,"" said Miryoki Gross, Hubbard’s mother."
11,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev36","Daly_City,_California",mother,L._Ron_Hubbard,Her baby's specialness didn't even show up on prenatal ultrasounds.
12,17279,"http://en.wikinews.org/wiki/Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism","Baby_in_California_born_with_12_functioning_fingers_and_toes,_in_a_rare_case_of_polydactylism#ev36","Daly_City,_California",father,L._Ron_Hubbard,"Despite the mother's shock, Kamani's father, Kris, was the first to notice the condition."
0,17280,http://en.wikinews.org/wiki/Baby_falls_from_third_floor_window_and_survives,Baby_falls_from_third_floor_window_and_survives#ev12,the+child,sustain,no+serious+injures,"According to reports, the child sustained no serious injures from the fall and is in stable condition."
1,17280,http://en.wikinews.org/wiki/Baby_falls_from_third_floor_window_and_survives,Baby_falls_from_third_floor_window_and_survives#ev16,her+son,break,any+bones,"Anna Priebe, the baby's mother says that it is ""a miracle"" that her son did not break any bones."
2,17280,http://en.wikinews.org/wiki/Baby_falls_from_third_floor_window_and_survives,Baby_falls_from_third_floor_window_and_survives#ev19,Omar_Bradley,crawl,out+of+the+window,"Everything's OK.""

Bradley crawled out of the window and fell onto the roof of a Bronx music shop."
3,17280,http://en.wikinews.org/wiki/Baby_falls_from_third_floor_window_and_survives,Baby_falls_from_third_floor_window_and_survives#ev27,the+family,think,the+window+was+closed,The family thought the window was closed.
0,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev96",someone+walking+by,see,a+little+head,"In the evening I went out to it and opened it, only saw a towel on top and didn't look thoroughly."
1,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev96",someone+walking+by,see,a+little+head,I picked it up and hanged it on the gatepost so someone walking by might see it and recognise it as theirs.
2,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev100_1",my+14-year-old+son,pick,the+bag,At about six o'clock there was a power cut and my 14-year-old son went out and picked up the bag and opened it and saw a little head in there.
3,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev96",someone+walking+by,see,a+little+head,At about six o'clock there was a power cut and my 14-year-old son went out and picked up the bag and opened it and saw a little head in there.
4,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev96",someone+walking+by,see,a+little+head,"They came over and saw the baby in there."""
5,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev104",Manmohan_Singh,comment,that+this+incident+%60%60+was+shocking,"Singh commented that this incident ""was shocking."
6,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev57",the+person+who+left+the+bag,leave,the+bag,We are so concerned about her.
7,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev109",other+people,see,the+bag,"Other people saw the bag, but nobody thought about it."
8,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev116",our+priority+at+the+moment,find,the+mother+of+the+baby,This is a tragic incident which will sadden the local community and our priority at the moment is finding the mother of the baby.
9,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev57",the+person+who+left+the+bag,leave,the+bag,Bystanders who were walking past the scene mistakenly believed that the bag had been unintentionally left there by a person who had visited the gym that is located next to the store.
10,17281,"http://en.wikinews.org/wiki/Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales","Baby_dies_after_being_found_abandoned_behind_shop_in_Gwent,_Wales#ev71",Gwent_Police,try,of+the+baby+%27s+mother,Gwent Police have now launched an investigation to try and determine the identity of the baby's mother.
0,17282,http://en.wikinews.org/wiki/Baby_attacked_by_dog_in_New_York,Baby_attacked_by_dog_in_New_York#ev14,the+grandmother,babysit,the+boy,The grandmother was babysitting the boy.
1,17282,http://en.wikinews.org/wiki/Baby_attacked_by_dog_in_New_York,Baby_attacked_by_dog_in_New_York#ev16,the+neighbor,take,the+dog,"The neighbor took the dog off the boy, rescued him and brought him to his house to try and perform CPR on the boy, while he called 911 for help."
2,17282,http://en.wikinews.org/wiki/Baby_attacked_by_dog_in_New_York,Baby_attacked_by_dog_in_New_York#ev16,the+neighbor,bring,the+dog,"The neighbor took the dog off the boy, rescued him and brought him to his house to try and perform CPR on the boy, while he called 911 for help."
3,17282,http://en.wikinews.org/wiki/Baby_attacked_by_dog_in_New_York,Baby_attacked_by_dog_in_New_York#ev21,the+dog,break,the+boy+%27s+skull,Police said the baby's head was in bad shape and the dog broke the boy's skull.
4,17282,http://en.wikinews.org/wiki/Baby_attacked_by_dog_in_New_York,Baby_attacked_by_dog_in_New_York#ev22,the+doctors,save,his+life,"The doctors tried to save his life by working on him for nearly an hour, but the boy died at 3:06 pm local time."
0,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"The TSA is investigating 89 children who either complained themselves that their name is on the list, or had complaints filed on their behalf."
1,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"Some infants are being prevented from boarding planes at U.S. airports because their names match or resemble those listed on the United States' ""no-fly list""."
2,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev62,Transportation_Security_Administration,say,safer+air+travel+for+the+public,Each one contradicts what the TSA says it is doing to provide safer air travel for the public.
3,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev72,the+flying+public,hop,their+shoes+in+one+hand,"The flying public is distracted by hopping on one foot with their shoes in one hand and their belt in another, or babies being held up because their names are the same as or similar to those of possible terrorists on the government's 'no-fly list.'"
4,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"Some infants are being prevented from boarding planes at U.S. airports because their names match or resemble those listed on the United States' ""no-fly list""."
5,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"But meanwhile, uninspected or minimally inspected cargo is loaded into the belly of the same plane."
6,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev49,TheTransportSafetyAdministration,maintain,the+list,"The Transport Safety Administration, which maintains the list, has told airlines that children under twelve should not be stopped from boarding or subjected to additional checks, even if their names are on the list."
7,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"The Transport Safety Administration, which maintains the list, has told airlines that children under twelve should not be stopped from boarding or subjected to additional checks, even if their names are on the list."
8,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"The Transport Safety Administration, which maintains the list, has told airlines that children under twelve should not be stopped from boarding or subjected to additional checks, even if their names are on the list."
9,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"Despite this, infants whose names register with the ""no-fly list"" are being impeded at major airports across the nation."
10,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"The U.S. government has maintained a list of people who are barred from flying or required to pass additional security checks since before the 9/11 attacks, but the list has grown from a few dozen to more than 100,000 since then."
11,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev16,the+government+%27s,list,whose+names,"The U.S. government has maintained a list of people who are barred from flying or required to pass additional security checks since before the 9/11 attacks, but the list has grown from a few dozen to more than 100,000 since then."
12,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev61,theAmericanCivilLibertiesUnion,critic,of+the+list,"Critics of the list, such as the American Civil Liberties Union, say not enough detail is provided on the list to accurately identify who it is meant to be targeting, resulting in innocents being snagged."
13,17283,http://en.wikinews.org/wiki/Babies_on_U.S._no-fly_lists_holding_up_passengers,Babies_on_U.S._no-fly_lists_holding_up_passengers#ev62,Transportation_Security_Administration,say,safer+air+travel+for+the+public,"Critics of the list, such as the American Civil Liberties Union, say not enough detail is provided on the list to accurately identify who it is meant to be targeting, resulting in innocents being snagged."
0,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev18,United_Kingdom,revenue,its+revenues,"For the financial year ending March 2006, UK revenues rose just 2% to £5.5bn, while overseas revenues shot up 48% to £3.3bn."
1,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev18,United_Kingdom,revenue,its+revenues,"And of the £8.8bn total revenue, £1.6bn was captive work for its parent, while of the remaining £7.2bn, 18% came from the UK government sector and 17% from financial services."
2,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev27,vendors+on+large+systems+integration+projects,vendor,large+systems,"In a separate story, BT announced it has chosen Chinese vendor ZTE to develop a dual-mode handset -- 3G and DAB-IP -- for launch by its BT Movio subsidiary next year."
3,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,German_police_seize_Tor_anonymity_servers#ev41,of+the+dab+spectrum,enable,BT_Group,"DAB-IP (in other words, IP over the DAB digital radio network) will enable BT Movio to broadcast four TV channels at acceptable quality to the handset."
4,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev54,BT_Group,broadcast,four+tv+channels,"DAB-IP (in other words, IP over the DAB digital radio network) will enable BT Movio to broadcast four TV channels at acceptable quality to the handset."
5,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,German_police_seize_Tor_anonymity_servers#ev41,of+the+dab+spectrum,enable,BT_Group,"3G will enable video-on-demand, so that the users can specify what video clips or programmes they wish to watch."
6,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev56,United_Kingdom,specify,what+programmes+they+wish+to+watch,"3G will enable video-on-demand, so that the users can specify what video clips or programmes they wish to watch."
7,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev56,United_Kingdom,specify,what+programmes+they+wish+to+watch,"UK legislation specifies that no more than 30% of the DAB spectrum can be used for non-radio purposes, so BT is lobbying for more DAB spectrum to be released, to enable higher quality video and/or more TV channels."
8,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev59,BT_Group,lobby,more+dab+spectrum,"UK legislation specifies that no more than 30% of the DAB spectrum can be used for non-radio purposes, so BT is lobbying for more DAB spectrum to be released, to enable higher quality video and/or more TV channels."
9,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,German_police_seize_Tor_anonymity_servers#ev41,of+the+dab+spectrum,enable,BT_Group,"UK legislation specifies that no more than 30% of the DAB spectrum can be used for non-radio purposes, so BT is lobbying for more DAB spectrum to be released, to enable higher quality video and/or more TV channels."
10,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev16,BT_Global_Services,lay,its+revenues,"BT Global Services this week laid out its vision for the next three years: its revenues to double in the USA, Japan, India and China, and £400m of annual savings, achieved through offshoring and slashing its procurement costs."
11,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev27,vendors+on+large+systems+integration+projects,vendor,large+systems,£200m of this will come from a reduction in what it spends on technology from vendors on large systems integration projects.
12,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev29,rivals+such+as+ibm+and+accenture,ramp,its+offshore+headcount,CEO Andy Green admitted that BT had been slower than rivals such as IBM and Accenture to ramp up its offshore headcount.
13,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev18,United_Kingdom,revenue,its+revenues,"BT Global Services this week laid out its vision for the next three years: its revenues to double in the USA, Japan, India and China, and £400m of annual savings, achieved through offshoring and slashing its procurement costs."
14,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev17,BT_Global_Services,double,its+revenues,"BT Global Services this week laid out its vision for the next three years: its revenues to double in the USA, Japan, India and China, and £400m of annual savings, achieved through offshoring and slashing its procurement costs."
15,17284,http://en.wikinews.org/wiki/BT_Global_Services_to_double_US_revenues_and_cut_costs,BT_Global_Services_to_double_US_revenues_and_cut_costs#ev18,United_Kingdom,revenue,its+revenues,"For the financial year ending March 2006, UK revenues rose just 2% to £5.5bn, while overseas revenues shot up 48% to £3.3bn."
0,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev21,from+so-called+new+wave+revenues,revenue,on+traditional+voice+revenues,"At the time, BT said the external revenues of its Global Services division were £1,740m."
1,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev55,BT_Group,claim,growth+of+3.5+%25,"This enabled BT to claim growth of 3.5%, instead of the dismal 1.3% it would have been forced to announce if it hadn't adjusted the prior year's figures."
2,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev42,BT_Group,adjust,in+its+quarterly+reports,"This enabled BT to claim growth of 3.5%, instead of the dismal 1.3% it would have been forced to announce if it hadn't adjusted the prior year's figures."
3,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev48,BT_Group,make,the+previous+year+%27s+revenue+figure,BT has made a habit of adjusting the previous year's revenue figure every quarter.
4,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev42,BT_Group,adjust,in+its+quarterly+reports,BT has made a habit of adjusting the previous year's revenue figure every quarter.
5,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev42,BT_Group,adjust,in+its+quarterly+reports,"Only once in the past year has BT adjusted the figure upwards rather than downwards, and then it was by a tiny amount."
6,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev34,BT_Group,adjustment,in+its+quarterly+reports,"BT does not provide a justification for these prior year adjustments in its quarterly reports, but there can be no doubt that it is using these adjustments to make anaemic growth figures look acceptable."
7,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev50,these+adjustments,make,anaemic+growth+figures,"BT does not provide a justification for these prior year adjustments in its quarterly reports, but there can be no doubt that it is using these adjustments to make anaemic growth figures look acceptable."
8,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev59,anaemic+growth+figures,look,look+acceptable,It could be an opportune moment for City analysts to ask Lalani some searching questions.
9,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev60,city+analysts,ask,some+searching+questions,It could be an opportune moment for City analysts to ask Lalani some searching questions.
10,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev61,city+analysts,question,some+searching+questions,
11,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev21,from+so-called+new+wave+revenues,revenue,on+traditional+voice+revenues,"Said to be endowed with an 'enterpreneurial spirit', Lalani has been a key contributor to BT plc, whose core strategy in recent years has been to reduce its dependence on traditional voice revenues and instead obtain an increasing portion of its turnover from so-called New Wave revenues."
12,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev21,from+so-called+new+wave+revenues,revenue,on+traditional+voice+revenues,"Said to be endowed with an 'enterpreneurial spirit', Lalani has been a key contributor to BT plc, whose core strategy in recent years has been to reduce its dependence on traditional voice revenues and instead obtain an increasing portion of its turnover from so-called New Wave revenues."
13,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev46,BT_Group,use,prior+year+adjustments,"There is, however, increasing disquiet among analysts that the annual growth of the Global Services business has been unimpressive, and that BT has been using prior year adjustments to achieve favourable growth figures, for example in page 24 of http://www.btplc.com/News/ResultsPDF/q307release.pdf ."
14,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev34,BT_Group,adjustment,in+its+quarterly+reports,"There is, however, increasing disquiet among analysts that the annual growth of the Global Services business has been unimpressive, and that BT has been using prior year adjustments to achieve favourable growth figures, for example in page 24 of http://www.btplc.com/News/ResultsPDF/q307release.pdf ."
15,17285,http://en.wikinews.org/wiki/BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier,BT's_Lalani_smashes_through_the_%c2%a31m_salary_barrier#ev35,BT_Group,achieve,to+achieve+favourable+growth+figures,"There is, however, increasing disquiet among analysts that the annual growth of the Global Services business has been unimpressive, and that BT has been using prior year adjustments to achieve favourable growth figures, for example in page 24 of http://www.btplc.com/News/ResultsPDF/q307release.pdf ."
0,17286,http://en.wikinews.org/wiki/BSkyB_faces_challenge_in_securing_British_Premiership_football_rights,BSkyB_faces_challenge_in_securing_British_Premiership_football_rights#ev29,Setanta_Sports,broadcast,Scottish_Premier_League,"North American Sports Network broadcasts baseball, NFL football, basketball and Nascar motor racing outside the US."
