,id,uri,events,agent,predicate,patients,text
12,1244,http://en.wikinews.org/wiki/US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer,US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer#ev25,his+eyebrows+and+head,head,her+son+%27s,She also shaved his eyebrows and head.
13,1244,http://en.wikinews.org/wiki/US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer,US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer#ev23,CarolLynnSchnuphase,shave,his+eyebrows+and+head,"Prosecutors said Carol Lynn Schnuphase, 47, shaved her son's head and eyebrows and fed him food laced with opiates so he would look sick and feel ill."
14,1244,http://en.wikinews.org/wiki/US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer,US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer#ev25,his+eyebrows+and+head,head,her+son+%27s,"Prosecutors said Carol Lynn Schnuphase, 47, shaved her son's head and eyebrows and fed him food laced with opiates so he would look sick and feel ill."
15,1244,http://en.wikinews.org/wiki/US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer,US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer#ev30,the+scam,produce,thousands+of+dollars+in+donations,The scam produced thousands of dollars in donations.
16,1244,http://en.wikinews.org/wiki/US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer,US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer#ev19,a+woman,give,her+twelve-year-old+son+drugs,A Michigan judge sentenced a woman to a year in jail Tuesday for giving her twelve-year-old son drugs so that he appeared to have leukemia and telling him he was dying.
17,1244,http://en.wikinews.org/wiki/US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer,US_woman_sentenced_to_jail_for_faking_son%e2%80%99s_cancer#ev19,a+woman,give,her+twelve-year-old+son+drugs,Macomb County Circuit Judge Richard Caretti also gave Schnuphase three years' probation and six months house arrest.
0,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev13,North_Korea,fulfil,a+pledge+of+fairness,"Fulfilling a pledge of fairness, United States president George W. Bush announced Thursday that the United States will soon remove North Korea from a list of countries seen as 'sponsoring terrorism' in the world."
1,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev68,White_House,inform,Federal_government_of_the_United_States,"The White House will also inform the U.S. Congress that in 45 days, the State Department will remove North Korea from a list of nations that sponsor terrorism."
2,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev15,United_States_Department_of_State,remove,North_Korea,"The White House will also inform the U.S. Congress that in 45 days, the State Department will remove North Korea from a list of nations that sponsor terrorism."
3,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev16,United_States_Department_of_State,list,North_Korea,"The White House will also inform the U.S. Congress that in 45 days, the State Department will remove North Korea from a list of nations that sponsor terrorism."
4,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev18,United_States,sponsor,sponsoring+terrorism+%27+in+the+world,"The White House will also inform the U.S. Congress that in 45 days, the State Department will remove North Korea from a list of nations that sponsor terrorism."
5,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev15,United_States_Department_of_State,remove,North_Korea,"Fulfilling a pledge of fairness, United States president George W. Bush announced Thursday that the United States will soon remove North Korea from a list of countries seen as 'sponsoring terrorism' in the world."
6,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev15,United_States_Department_of_State,remove,North_Korea,The United States reminded North Korea that it still has some requirements to complete in order for the country to be completely removed from its diplomatic and economic isolation.
7,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev16,United_States_Department_of_State,list,North_Korea,"Fulfilling a pledge of fairness, United States president George W. Bush announced Thursday that the United States will soon remove North Korea from a list of countries seen as 'sponsoring terrorism' in the world."
8,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev18,United_States,sponsor,sponsoring+terrorism+%27+in+the+world,"The United Nations sanction sponsored by the United States issued on February 13, 2007 also demanded for a complete accounting of the alleged half a dozen units of nuclear bombs, the real number and its actual location."
9,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev18,United_States,sponsor,sponsoring+terrorism+%27+in+the+world,"Fulfilling a pledge of fairness, United States president George W. Bush announced Thursday that the United States will soon remove North Korea from a list of countries seen as 'sponsoring terrorism' in the world."
10,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev42,Federal_government_of_the_United_States,downplay,North_Korea,"U.S. National Security Adviser Stephen Hadley downplayed any heightened expectations from North Korea and branded the latest act as a mere ""stepping stone."""
11,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev74,Federal_government_of_the_United_States,brand,the+latest+act,"U.S. National Security Adviser Stephen Hadley downplayed any heightened expectations from North Korea and branded the latest act as a mere ""stepping stone."""
12,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev13,North_Korea,fulfill,a+pledge+of+fairness,"Hadley warned that the process remains delicate and there will still be ""definite consequences,"" if North Korea fails to fulfill its end of the bargain."
13,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev15,United_States_Department_of_State,remove,North_Korea,"Meanwhile, Japan expressed 'unease' over the decision of the United States to remove North Korea from the 'terror' list, claiming that there is still a need to resolve issues about the kidnapping of Japanese nationals by agents of Pyongyang."
14,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev16,United_States_Department_of_State,list,North_Korea,"Meanwhile, Japan expressed 'unease' over the decision of the United States to remove North Korea from the 'terror' list, claiming that there is still a need to resolve issues about the kidnapping of Japanese nationals by agents of Pyongyang."
15,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev46,North_Korea,kidnapping,of+japanese+nationals,"Meanwhile, Japan expressed 'unease' over the decision of the United States to remove North Korea from the 'terror' list, claiming that there is still a need to resolve issues about the kidnapping of Japanese nationals by agents of Pyongyang."
16,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev20,the+announcement,turn,North_Korea,The announcement was made as a 'reward' to North Korea for turning over all documents related to its controversial nuclear program.
17,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev20,the+announcement,turn,North_Korea,Pyongyang turned over to China documents related to its plutonium core and waste activities.
18,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev20,the+announcement,turn,North_Korea,Pyongyang finally turned over documents and plans of its nuclear enrichment facilities in Yongbyong.
19,1245,http://en.wikinews.org/wiki/US_will_remove_'terror'_tag_on_North_Korea,US_will_remove_'terror'_tag_on_North_Korea#ev62,Presidency_of_George_W._Bush,call,the+north+korean+action,Mr. Bush called the North Korean action as a positive step with no illusions.
0,1246,http://en.wikinews.org/wiki/US_wildfire_reaches_Interstate_5_near_Los_Angeles,US_wildfire_reaches_Interstate_5_near_Los_Angeles#ev17,by+6+pm,contain,the+fire+in+heat+that+exceeded,"The cause is not currently known, but it is expected to be 100 percent contained by 6 pm on Tuesday."
1,1246,http://en.wikinews.org/wiki/US_wildfire_reaches_Interstate_5_near_Los_Angeles,US_wildfire_reaches_Interstate_5_near_Los_Angeles#ev11,the+fire,burn,theAngelesNationalForest,"The fire has burned 400 acres of grassland in the Angeles National Forest, and continues to blaze in the Pyramid Lake area."
2,1246,http://en.wikinews.org/wiki/US_wildfire_reaches_Interstate_5_near_Los_Angeles,US_wildfire_reaches_Interstate_5_near_Los_Angeles#ev34,by+a+bee,sting,a+firefighter,The only injury reported so far occurred when a firefighter was stung by a bee.
3,1246,http://en.wikinews.org/wiki/US_wildfire_reaches_Interstate_5_near_Los_Angeles,US_wildfire_reaches_Interstate_5_near_Los_Angeles#ev17,by+6+pm,contain,the+fire+in+heat+that+exceeded,"According to the forest spokeswoman Dee Dechert, the fire is 50 percent contained, but it has damaged Southern California Edison power lines, causing traffic jams."
4,1246,http://en.wikinews.org/wiki/US_wildfire_reaches_Interstate_5_near_Los_Angeles,US_wildfire_reaches_Interstate_5_near_Los_Angeles#ev25,7+pm,time,on+tuesday,"As of 7 pm local time on Tuesday, 500 people, mostly from Los Angeles County Fire Department, were working to contain the fire in heat that exceeded ."
5,1246,http://en.wikinews.org/wiki/US_wildfire_reaches_Interstate_5_near_Los_Angeles,US_wildfire_reaches_Interstate_5_near_Los_Angeles#ev24,Los_Angeles_County_Fire_Department,work,the+fire+in+heat+that+exceeded,"As of 7 pm local time on Tuesday, 500 people, mostly from Los Angeles County Fire Department, were working to contain the fire in heat that exceeded ."
6,1246,http://en.wikinews.org/wiki/US_wildfire_reaches_Interstate_5_near_Los_Angeles,US_wildfire_reaches_Interstate_5_near_Los_Angeles#ev17,by+6+pm,contain,the+fire+in+heat+that+exceeded,"As of 7 pm local time on Tuesday, 500 people, mostly from Los Angeles County Fire Department, were working to contain the fire in heat that exceeded ."
0,1247,http://en.wikinews.org/wiki/US_warns_of_attacks_on_Sudan-Uganda_flights,US_warns_of_attacks_on_Sudan-Uganda_flights#ev29,United_States,increase,its+airport+security,The US has increased its airport security following the failed attempted December 25 bombing of a Delta flight by a Nigerian man with explosives in his underpants.
1,1247,http://en.wikinews.org/wiki/US_warns_of_attacks_on_Sudan-Uganda_flights,US_warns_of_attacks_on_Sudan-Uganda_flights#ev55,United_States,search,at+airport+security,Sudan is one of fourteen countries where passengers headed for the US will undergo additional searches at airport security.
2,1247,http://en.wikinews.org/wiki/US_warns_of_attacks_on_Sudan-Uganda_flights,%22Osama_to_Obama%22:_Bin_Laden_addresses_US_President#ev45,Osama_bin_Laden,say,to+abandon+the+controversial+missile+strikes,"The United States has said that ""regional extremists"" may be targeting Air Uganda airplane flights between Southern Sudan and Uganda."
3,1247,http://en.wikinews.org/wiki/US_warns_of_attacks_on_Sudan-Uganda_flights,US_warns_of_attacks_on_Sudan-Uganda_flights#ev44,the+embassy,name,the+potential+attackers,"The embassy did not name the potential attackers but said the threat is of ""sufficient seriousness,"" and that air travelers should ""maintain vigilance at all times."""
4,1247,http://en.wikinews.org/wiki/US_warns_of_attacks_on_Sudan-Uganda_flights,US_warns_of_attacks_on_Sudan-Uganda_flights#ev46,by+regional+extremists,desire,on+board+air+uganda+aircraft,"""[We have] received information indicating a desire by regional extremists to conduct a deadly attack on board Air Uganda aircraft,"" the embassy said in a statement."
5,1247,http://en.wikinews.org/wiki/US_warns_of_attacks_on_Sudan-Uganda_flights,US_warns_of_attacks_on_Sudan-Uganda_flights#ev20,by+regional+extremists,conduct,on+board+air+uganda+aircraft,"""[We have] received information indicating a desire by regional extremists to conduct a deadly attack on board Air Uganda aircraft,"" the embassy said in a statement."
6,1247,http://en.wikinews.org/wiki/US_warns_of_attacks_on_Sudan-Uganda_flights,US_warns_of_attacks_on_Sudan-Uganda_flights#ev23,of+these+extremists,carry,such+an+attack,"""[The] capacity of these extremists to carry out such an attack is unknown [...] [but] of sufficient seriousness that all American air travellers should be made aware."""
0,1248,http://en.wikinews.org/wiki/US_warns_Pakistan_to_stop_press_intimidation,US_warns_Pakistan_to_stop_press_intimidation#ev23,the+news+reports+telecasted+by+them,anger,the+president+%27s+followers,"Two television stations, Geo TV and ARY, were shut down in Karachi and other parts of Sindh when the news reports telecasted by them angered the President's followers."
0,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev9,"Washington,_D.C.",vote,Barack_Obama,"After two years of campaigning, today United States citizens went to the polls to vote for the Presidency and for numerous Senate, House, state and local races across the country."
1,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev18,John_McCain,concede,to+concede+the+election,Republican John McCain has conceded the election to Democrat Barack Obama.
2,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev17,"Washington,_D.C.",have,early+voting,The District of Columbia and at least 32 states had early voting before election day.
3,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev9,"Washington,_D.C.",voting,Barack_Obama,The District of Columbia and at least 32 states had early voting before election day.
4,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev9,"Washington,_D.C.",vote,Barack_Obama,"By October 31, over 23 million people had voted by mail or at early voting locations."
5,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev9,"Washington,_D.C.",voting,Barack_Obama,"By October 31, over 23 million people had voted by mail or at early voting locations."
6,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev9,"Washington,_D.C.",vote,Barack_Obama,"Of the approximately 6 million people of known party affiliation who voted early, 58% were Democrats and 42% were Republicans."
7,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev9,"Washington,_D.C.",vote,Barack_Obama,By 11:45 A.M. EST Obama is projected to have won 349 electoral votes to McCain's 163 votes.
8,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev9,"Washington,_D.C.",vote,Barack_Obama,"The popular vote at this time was 62,992,553 (52%) for Obama, 55,796,823 (46%) for McCain."
9,1249,http://en.wikinews.org/wiki/US_voters_go_to_the_polls,US_voters_go_to_the_polls#ev9,"Washington,_D.C.",vote,Barack_Obama,"The popular vote at this time was 62,992,553 (52%) for Obama, 55,796,823 (46%) for McCain."
0,1250,http://en.wikinews.org/wiki/US_vice_president_shoots_man_in_hunting_accident,US_vice_president_shoots_man_in_hunting_accident#ev54,"Whittington,_Shropshire",observe,hunting+protocol,Armstrong said that Cheney was the right-most man in a three-man formation and that Whittington had failed to observe hunting protocol when he quietly approached the formation without announcing his presence.
1,1250,http://en.wikinews.org/wiki/US_vice_president_shoots_man_in_hunting_accident,US_vice_president_shoots_man_in_hunting_accident#ev16,Dick_Cheney,wound,the+wounded+hunter,"The wounded hunter is currently recovering at Corpus Christi Memorial Hospital where he is in stable condition, and is said to be alert and joking with visitors."
2,1250,http://en.wikinews.org/wiki/US_vice_president_shoots_man_in_hunting_accident,US_vice_president_shoots_man_in_hunting_accident#ev16,Dick_Cheney,shoot,the+wounded+hunter,U.S. Vice President Dick Cheney accidentally shot a fellow hunter in the face on Saturday during a bird hunting trip at a south Texas ranch.
3,1250,http://en.wikinews.org/wiki/US_vice_president_shoots_man_in_hunting_accident,US_vice_president_shoots_man_in_hunting_accident#ev26,Dick_Cheney,spend,several+hours,"Cheney spent several hours at the hospital with Whittington before departing for Washington, praying for a happy and permanent reconciliation with Whittington."
4,1250,http://en.wikinews.org/wiki/US_vice_president_shoots_man_in_hunting_accident,US_vice_president_shoots_man_in_hunting_accident#ev27,Dick_Cheney,depart,"Washington,_D.C.","Cheney spent several hours at the hospital with Whittington before departing for Washington, praying for a happy and permanent reconciliation with Whittington."
5,1250,http://en.wikinews.org/wiki/US_vice_president_shoots_man_in_hunting_accident,US_vice_president_shoots_man_in_hunting_accident#ev49,Dick_Cheney,disclose,the+incident,The incident was not disclosed by Cheney's office until Sunday.
6,1250,http://en.wikinews.org/wiki/US_vice_president_shoots_man_in_hunting_accident,US_vice_president_shoots_man_in_hunting_accident#ev52,Lance_Armstrong,report,Corpus_Christi_Caller-Times,"Ms. Armstrong first reported the news to The Corpus Christi Caller-Times on Sunday , approximately 18 hours after the incident."
7,1250,http://en.wikinews.org/wiki/US_vice_president_shoots_man_in_hunting_accident,US_vice_president_shoots_man_in_hunting_accident#ev33,Lance_Armstrong,news,Corpus_Christi_Caller-Times,"Ms. Armstrong first reported the news to The Corpus Christi Caller-Times on Sunday , approximately 18 hours after the incident."
0,1251,http://en.wikinews.org/wiki/US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May,US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May#ev20,Israel,take,military+action+against+iran,"Biden also said that Israel has pledged not to take military action against Iran in the near future, and would instead wait to see what effect sanctions have on Iran."
1,1251,http://en.wikinews.org/wiki/US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May,US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May#ev44,Israel,launch,a+preemptive+strike+against+iran,"Iran and Israel have long been at odds, and Israel has not ruled out launching a preemptive strike against Iran before it develops nuclear weapons."
2,1251,http://en.wikinews.org/wiki/US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May,US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May#ev65,the+program,purpose,civilian+purposes,"Numerous Western countries have claimed that developing nuclear weapons is the ultimate goal of Iran's nuclear program, although Tehran claims that the program is for civilian purposes only."
3,1251,http://en.wikinews.org/wiki/US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May,US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May#ev20,Israel,take,military+action+against+iran,"Biden said that ""I believe you will see a sanction regime coming out by the end of this month, beginning of next month"", adding that said that China, which had previously been opposed to sanctions against Iran, would take part in the latest round."
4,1251,http://en.wikinews.org/wiki/US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May,US_vice_president_Biden_says_Iran_sanctions_likely_by_early_May#ev20,Israel,take,military+action+against+iran,"He noted that ""[t]veryone from the Israeli prime minister straight through to the British prime minister to the president of Russia, everyone agrees the next step we should take is the UN sanction route."""
0,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev40,NASA,extend,International_Space_Station,"With the additional funding, NASA would extend the life of the International Space Station (ISS) by four years further, to at least 2020, design a new series of heavy-lift rockets by 2015, and continue development of the Orion crew capsule, a major part of the Constellation program."
1,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev115,Mars,send,United_States_dollar,"US President Barack Obama unveiled on Thursday plans for the future of American space exploration, committing to sending American astronauts to Mars by the mid-2030s."
2,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev30,United_States_dollar,program,of+the+constellation+program,"Initially, the capsule would serve only as a rescue vehicle for the ISS, but would later serve as the ""technological foundation for advanced spacecraft to be used in future deep space missions."""
3,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev82,NASA,mission,possible+nasa+deep+space+mission+destinations,"The proposed project would also retain plans for private operators to service the ISS, despite criticism that such operators were not reliable enough for the task."
4,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev115,Mars,send,United_States_dollar,"Initially, Mars missions would consist of sending humans to orbit Mars, with missions to land on the surface of the planet coming shortly after."
5,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,Obama_lessens_US_ban_on_offshore_drilling#ev121,Presidency_of_Barack_Obama,say,it+will+not+happen+ever,"Obama said that under the plan, ""we will push the boundaries not only of where we can go but what we can do."""
6,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,Obama_lessens_US_ban_on_offshore_drilling#ev121,Presidency_of_Barack_Obama,say,it+will+not+happen+ever,"Obama said that under his new plan, NASA would be able to achieve more in a shorter amount of time than it would have under the Constellation Program."
7,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,Obama_lessens_US_ban_on_offshore_drilling#ev121,Presidency_of_Barack_Obama,say,it+will+not+happen+ever,"He also said that, contrary to fears that changes in NASA would result in job losses in Florida, where most space missions are launched from, under his new plan, a total of 2,500 jobs would be created in the area."
8,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev30,United_States_dollar,program,of+the+constellation+program,"He said that the goal of the new program would be ""no longer just a destination to reach."
9,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,Obama_lessens_US_ban_on_offshore_drilling#ev121,Presidency_of_Barack_Obama,say,it+will+not+happen+ever,"He said that the goal of the new program would be ""no longer just a destination to reach."
10,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev21,Barack_Obama,unveil,of+american+space+exploration,"US President Barack Obama unveiled on Thursday plans for the future of American space exploration, committing to sending American astronauts to Mars by the mid-2030s."
11,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev40,NASA,extend,International_Space_Station,"Our goal is the capacity for people to work and learn, operate and live safely beyond the Earth for extended periods of time, ultimately in ways that are more sustainable and even indefinite."""
12,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev33,the+president,emphasize,the+need+for+continued+innovation,"The president also emphasized the need for continued innovation, saying that ""we’ve got to do it [space exploration] in a smart way and we can’t just keep on doing the same old things we’ve been doing and thinking that’s going to get us where we want to go."""
13,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,Obama_lessens_US_ban_on_offshore_drilling#ev121,Presidency_of_Barack_Obama,say,it+will+not+happen+ever,"The president also emphasized the need for continued innovation, saying that ""we’ve got to do it [space exploration] in a smart way and we can’t just keep on doing the same old things we’ve been doing and thinking that’s going to get us where we want to go."""
14,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev30,United_States_dollar,program,of+the+constellation+program,"Under Obama's latest program, NASA would receive US $6 billion as supplementary funding over the next five years to develop new projects, which Obama emphasized, saying NASA was in the unusual position of having an expanded budget while other government agencies must comply to financial restrictions or cuts in efforts to reduce the US public debt."
15,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev78,NASA,receive,an+expanded+budget,"Under Obama's latest program, NASA would receive US $6 billion as supplementary funding over the next five years to develop new projects, which Obama emphasized, saying NASA was in the unusual position of having an expanded budget while other government agencies must comply to financial restrictions or cuts in efforts to reduce the US public debt."
16,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev33,the+president,emphasize,the+need+for+continued+innovation,"Under Obama's latest program, NASA would receive US $6 billion as supplementary funding over the next five years to develop new projects, which Obama emphasized, saying NASA was in the unusual position of having an expanded budget while other government agencies must comply to financial restrictions or cuts in efforts to reduce the US public debt."
17,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev78,NASA,have,an+expanded+budget,"Under Obama's latest program, NASA would receive US $6 billion as supplementary funding over the next five years to develop new projects, which Obama emphasized, saying NASA was in the unusual position of having an expanded budget while other government agencies must comply to financial restrictions or cuts in efforts to reduce the US public debt."
18,1252,http://en.wikinews.org/wiki/US_unveils_revived_space_exploration_program,US_unveils_revived_space_exploration_program#ev111,other+government+agencies,comply,to+reduce+the+us+public+debt,"Under Obama's latest program, NASA would receive US $6 billion as supplementary funding over the next five years to develop new projects, which Obama emphasized, saying NASA was in the unusual position of having an expanded budget while other government agencies must comply to financial restrictions or cuts in efforts to reduce the US public debt."
0,1253,http://en.wikinews.org/wiki/US_unmanned_aircraft_crashes_into_Iraq_political_office,US_unmanned_aircraft_crashes_into_Iraq_political_office#ev11,the+shadow+drone,strike,Communist_Party_of_China,The Shadow drone struck the roof of the Islamic Party's office.
1,1253,http://en.wikinews.org/wiki/US_unmanned_aircraft_crashes_into_Iraq_political_office,US_unmanned_aircraft_crashes_into_Iraq_political_office#ev9,%28+uav+%29,belong,United_States_Armed_Forces,An unmanned aerial vehicle (UAV) belonging to the US military has crashed in the northern Iraq city of Mosul.
2,1253,http://en.wikinews.org/wiki/US_unmanned_aircraft_crashes_into_Iraq_political_office,US_unmanned_aircraft_crashes_into_Iraq_political_office#ev16,the+military,take,greater+care,Party member Yahya Abid Mahjob said the party was requesting that the military take greater care with their UAVs.
3,1253,http://en.wikinews.org/wiki/US_unmanned_aircraft_crashes_into_Iraq_political_office,US_unmanned_aircraft_crashes_into_Iraq_political_office#ev17,the+military,care,with+their+uavs,Party member Yahya Abid Mahjob said the party was requesting that the military take greater care with their UAVs.
4,1253,http://en.wikinews.org/wiki/US_unmanned_aircraft_crashes_into_Iraq_political_office,US_unmanned_aircraft_crashes_into_Iraq_political_office#ev24,the+predator,cause,damage+or+injuries,The Predator came down without causing damage or injuries.
0,1254,http://en.wikinews.org/wiki/US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship,US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship#ev13,Penn_State_Nittany_Lions_football,erase,a+two-set+deficit,"Erasing a two-set deficit, the Penn State University Nittany Lions came from behind in dramatic fashion to win the 2009 NCAA Division 1 women's volleyball championship over the University of Texas Longhorns, held Dec. 19 in Tampa, Florida."
1,1254,http://en.wikinews.org/wiki/US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship,US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship#ev15,Penn_State_Nittany_Lions_football,win,the+next+three+sets,"Erasing a two-set deficit, the Penn State University Nittany Lions came from behind in dramatic fashion to win the 2009 NCAA Division 1 women's volleyball championship over the University of Texas Longhorns, held Dec. 19 in Tampa, Florida."
2,1254,http://en.wikinews.org/wiki/US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship,US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship#ev26,Texas_Longhorns,route,to+the+championship+game,"2 Texas' route to the championship game was as easy, defeating Texas St. (3-0) and Texas Christian (3-0) in the first two rounds."
3,1254,http://en.wikinews.org/wiki/US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship,US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship#ev15,Penn_State_Nittany_Lions_football,win,the+next+three+sets,"Down 2-0, Penn State won the next three sets to extend their winning streak to 102 matches and in the process earning their third consecutive volleyball title."
4,1254,http://en.wikinews.org/wiki/US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship,US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship#ev22,Destinee_Hooker,lead,Penn_State_Nittany_Lions_football,"Texas' Destinee Hooker led all players with 34 kills, .316 hitting percentage and collected 17 digs."
5,1254,http://en.wikinews.org/wiki/US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship,US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship#ev22,Destinee_Hooker,lead,Penn_State_Nittany_Lions_football,"National volleyball Player of the Year Megan Hodges led the Nittany Lions with 21 kills, 13 digs and 5 blocks."
6,1254,http://en.wikinews.org/wiki/US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship,US_university_Penn_State_wins_2009_NCAA_Division_I_volleyball_championship#ev26,Texas_Longhorns,route,to+the+championship+game,"Penn State, the top-ranked team in the country, had a fairly easy route to the title game, beating all but of their opponents in straight sets."
